2:453 17 2216 226 16 5267 3808 521
0:1203 2240 837 3818 1110 571 7790 1408
4:1203 16045 4179 14607 845 15358 1184 837
0:10362 16045 13462 11046 14746 14747 1052 11151
1:521 921 1213 2008 6231 2549 2404 1203
2:14607 14758 2418 4179 7049 3804 15815 1538
0:1137 2159 4349 1141 701 4743 479 6858
0:521 4689 1209 1208 4946 1665 2230 4180
0:2914 2445 2768 3660 6393 1395 5001 4780
0:16045 6359 1213 3839 14476 921 9579 521
0:16045 4179 14607 7025 15358 15815 1113 1009
0:4808 3091 2712 5690 1401 7786 1767 2920
0:2418 3440 13863 3804 14715 13911 14502 14758
0:7786 4808 6127 2018 3091 3133 1747 1380
0:4649 11264 1313 5485 47 1301 5510 1270
0:845 12516 15243 10632 11538 13301 12523 16045
0:2087 1456 1919 1130 755 6294 4687 8721
0:9392 2240 1665 2211 1891 2235 2928 4689
0:3591 441 4968 6063 446 5919 4518 7857
0:10469 2087 2446 1590 845 10116 5039 8721
3:14607 12244 16045 8531 4179 15113 6359 10681
0:13410 13863 14276 15184 13043 13911 15531 13320
0:1673 767 12523 1538 684 3591 2300 501
2:1395 2914 2445 5690 4130 1922 5265 5001
0:767 1673 2944 1005 4329 250 2194 4303
1:1903 3091 4808 1451 1767 715 2712 2923
2:2261 5966 4318 7518 13534 10351 5336 9967
1:1665 9392 1891 944 2928 1009 1209 4689
0:971 954 5400 4137 4001 4579 2902 972
0:1673 247 3591 5944 2944 4805 4518 3191
0:13863 14715 14988 15871 15531 15983 15263 16084
0:4516 9491 8410 7169 11248 12464 10170 7810
3:12571 483 28 11887 27 2389 12453 76
0:16045 14502 14715 16084 14607 14988 13863 15324
0:62 14608 6721 63 2620 1500 11264 42
0:2576 1797 11571 11701 6116 12260 16084 5437
0:14607 12571 16045 11887 6294 11939 4179 3981
1:971 5400 954 4137 4001 972 953 4579
1:2558 2393 845 7947 15025 6497 2559 4174
1:755 2261 4632 1117 7763 13534 12469 6294
0:11264 47 15 1500 6850 6721 8906 62
0:6294 10983 12571 3981 10697 13218 6164 10681
0:1203 2240 1104 1974 977 1192 3775 944
2:11264 16084 14502 11701 14657 15041 6304 14544
3:13786 10539 13773 13663 4130 13778 13770 13718
0:628 655 807 12330 9790 2798 814 281
0:1673 767 684 2944 672 501 250 15267
0:888 7142 1919 211 10921 1456 2434 1454
0:47 5161 11264 15 205 777 7049 1557
0:1137 1916 1141 2159 4349 4743 701 2164
7:1203 845 830 837 829 8707 740 828
1:3981 1456 2914 2445 9977 4777 1130 211
0:1987 230 5772 504 509 176 1888 378
2:2489 3981 9103 5088 1090 2462 294 546
0:14 1200 477 28 2 746 1955 6495
4:655 2087 281 2798 283 814 4687 1403
0:4179 42 8906 16045 1590 1500 43 62
0:11571 1673 10608 14260 3629 12244 11577 12880
1:11571 16084 15041 14657 11701 13911 13863 16105
0:1090 1350 709 1538 1398 755 549 12526
3:13912 14035 7436 15073 4604 1508 11221 8788
0:4516 9491 8410 7810 7169 10170 11248 8413
2:2445 3660 2914 135 4780 6393 3569 450
0:13911 13863 15402 14988 11571 15041 15263 14657
0:888 7142 1919 1041 10921 1787 4135 211
0:446 3591 4620 1673 15267 5919 6063 9426
0:12571 882 11887 9463 12055 881 2389 76
1:2462 2489 3981 2794 3175 2759 243 11203
5:14 1200 746 477 16045 15073 28 4179
2:11571 11701 15041 14657 11577 16105 16084 15253
1:15073 1200 14 14035 477 28 746 6495
1:2240 1175 1755 1203 5690 1395 1722 1401
1:14607 16045 12244 10681 9026 6294 4179 8531
4:13863 13911 13410 14715 15263 14988 14276 15531
0:3981 7763 615 5034 1117 7672 4983 2472
0:11571 1538 11538 3601 2418 2146 1673 3629
0:14502 14988 13863 16084 14715 13911 14657 14607
1:5752 3582 989 1483 3762 4069 2178 2167
0:2489 2462 3981 243 7545 2759 3175 2794
2:14607 16045 12244 17 4179 15113 10681 8531
0:1987 230 504 5772 172 1888 505 509
1:11567 16045 28 1200 380 477 77 47
1:2446 628 807 6437 3045 5456 2087 9790
2:28 14 477 27 1200 2411 8326 4030
1:14 477 28 1200 27 15 2411 3125
1:1673 250 4518 767 10397 5467 2944 3591
0:2216 3660 1277 135 17 226 755 2462
2:5633 5630 5624 5631 5620 5634 5617 5626
1:755 709 549 1350 453 8721 1398 2216
0:14607 11567 4179 14116 477 1200 15324 28
2:12571 11887 11158 12453 15071 6484 11939 13874
0:767 1673 4329 2194 2944 4303 3802 250
4:28 14 1200 477 483 27 746 1353
0:426 5391 845 13790 5021 1767 1755 1451
1:2216 17 5267 3808 6091 453 226 5211
1:3981 7545 9103 9966 10605 746 14177 5034
0:5161 7049 47 1005 772 12082 5270 3616
2:2164 1937 1090 1137 1113 5820 4958 2159
1:453 5267 921 2216 226 17 521 755
0:2462 2489 3175 2794 243 2759 12205 11205
5:5690 1395 2715 3699 1922 5738 5809 2711
3:16045 42 11138 4179 14502 15856 14607 5161
0:971 5400 4137 954 4001 972 953 4579
0:1700 1712 1944 6416 16045 8411 5977 6572
2:1190 845 12523 1669 672 2028 10938 5248
0:7049 14758 3804 2418 4520 1538 501 2146
1:3591 1673 501 2944 5944 3191 12526 1557
1:628 2446 807 9790 7579 6437 1005 247
0:14715 13863 14988 15531 16309 16084 16520 16318
0:6164 3981 755 10983 6294 8705 549 2785
0:2164 1937 4958 1137 5820 1090 1141 13027
3:1203 845 837 2224 1199 830 828 829
2:1557 15 1673 7579 50 27 1005 3804
0:14607 13979 418 15324 47 15267 15856 11571
0:1213 521 453 2221 5267 921 3414 17
0:655 281 2798 814 4572 283 6971 267
0:2596 69 888 791 1974 1395 1909 1104
0:4179 14607 16045 845 15815 4689 14502 3440
2:14035 13912 15073 13247 6653 4604 10907 8464
1:1370 2691 5401 14 1828 1761 926 5410
1:135 447 2216 17 120 226 3660 29
2:28 27 14 15 477 1200 4030 485
0:14607 10681 12244 12659 1333 8036 11216 5657
1:13912 7436 15073 1508 14035 4604 8643 8788
0:4069 2235 2803 2216 3414 453 6218 29
1:755 8721 132 709 549 1919 2201 1350
0:14607 12244 10681 4179 8531 16045 9026 15113
0:3981 9103 7545 9966 10605 2489 14177 7922
0:3981 615 2350 6347 7135 7545 9103 755
1:28 27 14 1200 2411 477 8326 4030
1:10071 2691 1483 6430 4069 1259 5752 3762
0:43 42 14504 1538 15856 1568 10608 107
0:2240 1090 1192 655 1203 1179 1104 4820
0:1137 2164 1937 1141 2159 4958 5820 1090
0:10681 9026 5657 12244 4606 2139 5120 195
0:755 3981 2350 1277 615 5120 6347 7135
0:1395 2445 2914 5690 1922 5265 5282 7898
2:9103 3981 9966 7545 10605 14177 7922 8158
0:426 5690 8028 6653 5123 10907 9084 7965
2:477 14 28 1774 1200 746 4547 2691
0:4649 5437 11571 1301 12260 1313 6116 5485
2:1673 10397 250 10363 4518 2300 767 1557
0:2715 2480 2472 3236 917 3699 12571 3632
1:1203 2240 1104 1974 1773 845 944 1181
0:28 477 1200 14 11567 2 380 746
0:755 8721 709 3981 7170 549 11091 1398
0:14782 767 10632 3088 13301 16475 13078 5098
1:14607 3981 8853 6294 7545 11216 10681 9103
0:4191 767 1673 10071 10632 3199 12794 7076
0:2240 16045 4171 1203 1665 1104 9392 4689
2:13410 13863 15531 14276 14715 15184 13911 13043
0:2462 2489 17 3175 8036 3012 4281 243
0:2240 1192 1104 1175 1090 1203 1974 4479
0:2235 4069 1665 988 9392 1208 6218 9210
2:2355 120 6458 135 2356 1137 906 1778
0:12526 1538 549 1398 5815 1590 8906 42
1:2798 281 655 814 430 267 6971 280
1:62 42 63 6721 14608 8134 5600 1500
0:3591 6416 5977 4968 5919 12805 9271 4620
0:2462 3981 2489 2794 3175 243 17 6541
0:3591 845 6116 15815 6416 4649 1301 5510
1:2445 2914 1395 3660 8952 4780 3981 2893
2:655 2798 281 814 283 6971 4572 430
0:120 76 7172 447 136 4087 2355 483
0:14607 14715 13863 15531 16045 14502 15263 13410
1:1987 230 504 378 5772 172 509 1888
0:13863 13911 14715 14988 13410 15263 14276 14657
2:845 830 1203 8707 829 837 740 1115
1:446 3591 4620 5919 13055 5977 4968 6063
3:3981 7545 11158 9103 10605 14177 9966 12469
1:2240 250 1203 1673 6377 1005 16045 1199
0:27 17 2461 16 226 2411 28 6188
4:477 14 28 1200 27 15 485 2
2:1005 7049 5161 1199 3804 2583 47 1634
0:62 42 63 6721 8134 1500 11264 8906
1:477 369 14607 12244 483 10681 917 14
3:4179 16045 7436 13912 15073 14035 1508 8643
2:1203 2240 1665 1009 9392 4689 1891 1677
0:446 27 3591 4620 5919 13055 5977 6063
2:2240 1203 1665 1104 1194 2211 9392 1213
1:14607 9223 917 1333 7672 8036 12659 2472
0:4516 9491 8410 7169 11248 12464 8413 10170
1:4516 9491 8410 7169 11248 7810 12464 10170
3:3981 7545 5034 9103 615 7922 6347 2350
1:767 14782 10632 13301 16475 3088 5098 13078
0:2549 521 921 10555 11762 1345 8490 1213
1:4179 1203 1009 2166 1891 9392 944 1665
1:3981 9103 14177 9966 7763 8504 7170 10605
1:767 16045 14782 10632 10909 3199 11571 4329
2:5161 335 1590 1005 7049 42 1090 9228
0:62 63 14608 6721 42 2620 5600 1500
0:11571 15402 13911 5503 15041 13402 16084 15532
1:971 4137 4001 5400 954 972 953 3752
0:247 1009 772 2388 845 1891 9392 16045
3:3981 615 2350 6347 5034 120 7135 7545
0:1137 1987 2159 230 5772 1141 504 176
1:709 755 10944 16 5034 483 28 17
0:2240 4604 13912 1062 7790 3064 10907 7192
0:767 845 684 7076 1673 672 12523 16318
2:845 10632 13301 14782 5259 14505 5098 3088
0:1665 1891 9392 2928 4689 1209 944 2240
1:7049 128 477 205 1005 4741 2388 16246
0:16045 14607 7810 4179 4516 12170 6964 8989
0:2576 4649 14502 1887 1797 5510 1313 5459
6:655 2798 281 814 6971 4572 430 267
1:1203 1199 845 2224 9914 837 2240 2236
2:13863 14657 14715 13911 3440 14502 11701 15041
0:4069 2803 2235 29 6218 242 988 8001
2:10351 10555 2261 9000 12569 4318 13534 7763
0:655 4572 971 281 4137 954 953 1916
0:17 1115 861 2691 6799 6964 1937 226
1:11571 15041 14657 11701 16084 13911 16105 11577
0:701 1137 4349 2159 4743 888 1948 1919
1:14607 4179 16045 15815 11163 1579 62 16084
1:2715 2472 3236 3699 7672 2653 3016 12571
5:1673 3591 2944 767 501 684 5944 4805
7:9103 3981 7545 9966 14177 2489 10605 7922
0:3591 446 5919 4620 5977 4968 6416 6063
0:7786 4808 4080 2985 1747 1903 2653 1928
4:12571 12453 11158 11887 2389 13874 15071 4421
0:521 4689 1208 1209 1665 2230 4946 1898
1:746 2985 1380 7672 7786 3185 4808 1928
0:1203 1005 1891 2240 9392 666 1009 1199
0:1203 1009 1974 2240 845 1199 1104 837
2:11571 16084 11577 16105 15041 11701 14657 15253
2:16045 14559 15082 16341 16146 15461 7316 11567
0:2462 2489 243 3175 4281 2794 3012 15377
0:7049 10608 11571 1005 12379 772 5161 5611
1:1192 1104 926 2240 1974 1773 1203 3456
1:28 791 1400 1200 14 477 1479 3007
2:1767 1755 1774 1090 1773 914 1177 1451
0:9133 1937 1987 705 230 5772 504 1763
0:1987 504 230 505 172 762 378 1444
3:4179 14607 16045 16318 1903 1477 10470 15815
0:11571 5161 7049 1005 14782 15197 767 13301
3:3981 6541 9103 7922 483 7545 615 5034
1:9103 3981 9966 7545 14177 10605 8158 12842
1:709 755 1350 549 1398 3120 13218 773
0:14607 6294 3981 8853 10681 11216 10983 7545
1:4069 2235 2803 6218 988 9210 10065 242
2:1115 7646 7768 2292 7933 8076 740 2691
1:15856 16318 845 2393 16115 3440 15267 13958
4:3981 7545 9103 9966 5034 8504 7922 10605
0:4367 4808 2472 2350 2920 12571 2712 3096
0:426 8028 11264 1344 9084 1200 28 961
0:2240 1203 7147 1179 3582 4171 5687 977
0:14607 8853 3981 10681 11216 9103 17 7545
2:4733 4444 888 1461 701 4435 4431 1948
0:10907 1408 1175 571 7790 6297 1980 6177
0:1538 6359 16045 4291 14476 3839 9579 5588
0:3981 5034 7545 7922 615 9103 6347 9966
0:10632 14782 13301 5098 3088 767 14505 6521
2:4137 971 954 5400 953 4001 2589 655
1:2166 1203 1700 2219 920 1009 2596 1104
1:1137 2159 701 1141 230 4349 479 4743
1:14608 62 6721 63 11264 42 2620 7931
3:17 5267 2216 888 453 3981 3414 1213
1:16045 14607 16318 4179 1557 1810 16239 14758
0:1673 501 250 767 684 2944 16318 4518
0:1137 1141 1937 1987 2159 2164 4958 1916
0:12571 11887 2389 11158 2472 4808 4421 2715
1:3981 7545 4069 2803 8420 13515 29 9103
0:6393 746 14607 2914 14943 863 1380 3660
0:521 1538 3839 3050 5267 5588 6110 921
0:1665 4069 988 2235 9392 2240 1208 6218
0:5034 3981 6347 8420 7922 8160 6541 615
0:4808 3981 10697 6294 12571 11350 9671 546
1:7790 15073 14035 937 6297 571 6862 633
0:4130 13786 10539 13773 13663 13778 13770 13718
0:5459 9271 12891 11264 4649 11138 9362 1308
4:3125 15 9953 520 2235 27 14 7358
0:755 8721 709 7170 2216 549 1345 3981
0:1398 709 549 755 1350 3120 773 5546
0:12571 917 4808 7672 746 1928 3236 1380
0:628 807 655 9790 12330 2446 2798 283
1:12571 3981 6294 11887 11939 4808 746 11158
0:1700 7810 4516 9491 10671 10170 8410 7169
0:17 3981 2216 226 9103 7545 380 2462
1:1395 5690 2914 2445 1922 5265 2711 561
0:917 3236 2715 4983 7672 13194 2472 1928
1:13912 4604 10907 571 14035 13247 7790 6297
0:3591 5977 6416 5919 4968 6063 4620 12805
2:2240 1213 1203 1665 944 2221 2211 9392
0:47 43 8906 2240 1203 7147 1568 1500
0:1090 2240 4689 4069 4479 9392 1179 988
1:971 5400 4137 4001 954 972 4579 8331
0:1673 767 2944 250 684 4329 5506 10397
1:13786 13773 10539 13663 4130 13778 13770 13718
3:62 11264 42 6721 1500 43 8906 6720
0:917 2715 12571 2472 3236 7672 13194 1995
0:6653 7185 1115 10071 13912 14035 2691 1903
0:12571 9463 28 746 483 11887 3981 2389
4:9392 1009 1203 2211 2388 1665 1209 1891
0:5259 8906 1590 42 6850 62 1500 43
1:135 3660 3981 2445 226 4780 483 27
1:746 2691 12571 11887 740 4808 1115 6014
2:17 226 3981 477 380 13883 11651 16045
0:135 2914 2445 1767 4808 3660 6393 3091
0:1538 3839 6359 521 1890 1350 12244 4062
7:4130 13786 10539 13773 13663 13778 13770 13718
1:5752 989 3762 4069 3582 1483 2178 1439
4:2445 9977 2914 3951 3981 6393 2509 10193
1:1117 7763 10351 755 2261 9000 5966 17
1:1700 11571 1944 418 8381 9557 2418 8247
0:16045 6359 1538 4179 9579 3839 14476 4291
1:16045 4179 13912 14607 120 2505 1203 15358
2:28 2221 2211 1203 9392 1891 1665 1009
5:1203 845 830 829 837 8707 1161 828
2:4808 12571 27 746 1380 11887 2389 7786
0:11567 746 4733 4431 4444 4432 4734 11939
0:1673 5248 672 1669 845 1203 2028 12523
1:1673 11571 4649 5437 1301 1797 12260 250
0:7810 10787 10836 8477 5223 10170 4516 10674
2:1200 14 477 28 15 2 6495 1955
2:3981 483 2350 7545 615 369 4983 6347
1:4179 16045 7790 15815 937 5570 3064 14607
2:28 485 1200 128 15 47 2 477
0:1987 230 504 5772 172 378 762 509
1:16045 2462 14607 2489 3981 2794 7545 14877
2:4069 2235 988 6218 9210 4479 2240 3582
3:17 453 2216 226 16 3808 5267 521
3:5690 2715 2472 7672 3699 3016 4808 3236
0:2489 2462 243 11350 15377 4281 3175 2759
1:5259 1700 791 5001 7492 1590 1400 2166
0:453 10351 1345 2261 3414 247 6613 921
3:1987 230 504 5772 509 176 1888 378
1:11571 12523 418 672 5503 1673 9432 9240
0:2240 2221 520 453 1203 1213 17 5814
1:9103 9966 14177 10605 12842 3981 13443 7545
3:845 3804 2418 1199 7049 2583 2146 1005
0:13410 767 15184 14276 15267 13863 15531 1673
1:1192 1203 23 1401 69 1974 28 1104
2:1673 3591 250 684 4518 5944 4805 4649
0:483 3638 226 281 477 380 10071 28
0:1203 1104 1009 1974 1192 247 2596 2240
0:1192 1104 1937 276 705 1987 477 11567
0:1203 2240 2224 2221 837 2227 2236 1186
5:14715 13863 15531 13410 14607 15263 3440 15856
0:12571 4808 746 2389 1928 11887 3981 1861
1:9103 3981 9966 7922 7545 8158 10605 9164
1:888 701 1948 1919 3966 5413 2434 1454
1:7049 1005 5161 1199 3804 5270 12082 10608
0:11538 6729 5108 9914 10635 1190 697 14988
4:888 1987 230 504 5772 172 1444 378
1:755 17 709 2216 8721 453 1345 773
2:1755 10469 1568 43 8906 1590 1500 5259
0:276 47 4547 477 4197 1200 2651 28
0:1673 767 684 12523 2944 672 11571 1538
1:9392 4689 1665 1891 1209 1009 944 1677
2:2462 2489 3175 243 2794 3981 4281 2759
7:3981 9103 7545 7922 9966 615 9164 8158
0:28 27 5034 3981 483 477 1200 14
4:7786 4808 1380 3091 2985 1903 1928 2712
1:7786 4808 1115 2653 1380 10098 2520 3091
1:13863 14988 14715 13911 3440 13410 15263 15531
1:4069 2235 13515 2803 988 6218 9210 1208
3:2549 11762 11753 10555 11760 7734 921 11761
0:1903 7786 4808 1928 1910 2985 1747 3133
0:4516 9491 8410 7169 11248 10170 7810 12464
4:28 14 477 1200 27 2 15 6495
0:1673 3591 4520 501 2433 1631 767 14
3:15073 7149 1508 3292 14035 7498 7436 7492
1:672 684 12523 1673 6204 2944 4518 767
1:42 43 8906 1590 1568 107 1500 62
0:1005 7049 1199 3804 5161 2583 2418 5270
0:10907 13912 13442 13247 14035 11588 4604 571
5:709 755 1398 549 3981 1350 3120 8721
0:16045 14607 15323 7025 5152 12170 4179 12244
1:701 888 1948 1919 3966 5413 211 3885
2:989 5752 14035 7790 5570 15073 1192 1439
5:2462 2489 2794 3175 243 27 17 4281
5:3591 4620 6416 5919 4968 5977 446 845
0:16045 13912 14035 13247 15073 7790 10907 4604
0:1090 5161 1005 1350 4689 7049 772 4450
1:12571 6294 3981 11216 5120 7672 10681 6347
0:546 4808 1403 1919 1755 7786 1130 2087
0:11571 15041 11701 14657 16084 13911 15402 16105
1:4069 988 6218 989 1483 4479 3762 2178
3:3981 9103 615 369 7922 9164 9966 7135
2:11571 11538 7049 845 9914 13498 3804 2146
2:2472 369 615 2350 2715 3981 4367 7672
0:16045 4179 16318 15856 15324 14607 14502 5459
0:11571 1673 12523 7156 672 5913 11538 5503
0:453 521 5267 17 2216 3414 3808 1213
0:701 888 1948 1919 3885 3966 1454 5413
0:1395 2914 5690 1922 1774 13534 2445 1401
0:16045 10362 11046 13462 4179 14746 14747 16067
0:11571 11577 11701 16084 15041 14657 16105 15253
0:2240 1203 4069 3582 2235 3762 988 6218
3:4808 3091 1903 5690 7786 5002 1767 1401
0:2211 1203 1700 5752 2235 1665 2240 2219
1:4069 988 6218 2235 9210 4479 9794 3582
2:1192 1937 1104 655 1944 2240 1219 814
0:1005 5161 12082 772 7049 1891 5270 9228
0:453 2221 2240 1203 17 520 2216 1213
0:11571 15134 16084 15041 11538 11701 11577 5503
1:13786 10539 13773 4130 13663 13778 13770 13718
4:3981 7545 9103 615 369 7672 2350 9164
0:14607 28 22 4179 11236 11567 16045 1200
0:1395 5690 9597 1922 10985 5265 1401 4808
0:5267 453 921 1090 1181 521 3414 1213
0:13863 13911 14715 13410 15309 14988 3440 15263
2:7786 4808 2985 1380 3091 6127 1395 1928
8:13786 10539 13773 4130 13663 13778 13770 13718
1:3591 1673 446 4620 5919 5977 4968 6416
1:453 17 226 521 2216 281 5267 16
0:1987 230 5772 504 509 176 1888 1137
4:3981 9103 7545 9966 8160 10605 8158 7922
1:7156 1005 12082 1007 418 4527 11538 8247
1:4983 1928 3236 917 7672 12571 2715 2472
0:477 47 276 14 1200 39 15 1955
0:3981 10983 7545 14177 11328 9103 10605 11205
0:1980 6218 4069 9472 4109 7790 6653 1755
0:13912 7436 1508 4604 14035 11221 8788 8643
0:4069 988 6218 2235 4479 9210 4326 9794
2:1673 767 11571 4329 418 13410 2944 10635
0:16045 13912 14035 11138 10907 13247 13308 15073
0:1500 5058 4179 11163 11264 11571 8906 6850
0:1919 888 1456 7142 1755 1090 2434 211
2:755 709 2216 1350 453 1090 1345 3414
0:4808 1208 13534 4069 2235 1203 2912 2712
0:11571 14657 11701 15041 16084 11577 12690 16105
0:7810 1700 12073 10836 4516 10787 9491 16045
2:1192 4516 1200 7169 16045 8410 9491 12464
5:14607 16045 12244 4179 15113 15324 8531 14116
0:3981 5034 7545 615 7922 2350 6347 9103
7:13786 10539 13773 13663 4130 13778 13770 13718
1:3981 2462 2489 2794 17 521 3175 6541
1:755 709 1398 549 3120 1350 8721 132
1:5161 1555 47 772 3616 28 7049 43
0:2240 2221 520 1665 6304 2235 5814 1203
3:14 477 746 28 1200 2691 27 1259
1:1090 1113 5088 1370 546 5312 1944 1755
0:27 1557 15 4526 4586 28 7579 9773
0:888 1090 1937 2164 2159 1137 1919 1931
0:5752 989 3762 2235 3582 4069 2167 1483
4:15 1557 7049 1526 3812 1005 7579 47
0:7763 1117 4983 12571 7672 2261 2472 3981
1:16045 7025 2103 7969 1137 176 534 4547
0:446 4620 5919 3591 7857 6063 5977 4968
0:28 27 483 477 1200 14 226 1353
1:5259 926 14 1370 477 1152 1568 1590
0:9392 666 2240 1009 1203 1891 247 3495
0:1090 1203 921 1974 1264 1104 2240 1181
0:2489 2462 2759 5088 546 3175 3089 243
0:7810 4516 9491 10170 8410 7169 10671 11248
1:5752 1192 989 3762 2167 3582 4640 2178
0:2691 10071 1828 8931 6014 1115 1370 1761
0:10632 14782 767 5098 13301 3088 6521 14505
1:830 740 746 1115 2691 838 8707 829
1:276 47 1590 2651 1526 477 15 3271
2:7790 6297 937 571 668 731 6862 5662
2:3591 1673 2944 5919 4968 4620 4805 446
0:1203 2240 2221 2224 1213 2227 2211 2236
0:11571 16045 6359 14988 11538 14607 12523 4179
0:2240 2221 1203 1213 9392 1110 5720 520
0:1665 9392 2928 1891 944 1677 1209 2390
2:3981 9103 7545 9966 10605 8158 9164 14177
0:15267 14607 13911 14715 13410 16520 3440 13863
0:47 276 1500 43 1568 62 50 6721
0:3981 7545 2489 9103 12842 10605 14177 11205
0:11571 1673 767 16105 418 11577 15041 13911
0:1038 2593 2589 5920 971 953 954 7054
1:14607 10681 9026 12571 6294 12244 11216 13534
5:293 28 3981 453 109 921 17 2221
0:14607 6359 16045 4179 3839 12244 1538 14092
1:1203 1009 2166 247 1974 1104 2596 944
0:3981 7545 9103 5034 615 7922 7135 9164
0:655 1192 814 2798 281 4572 4137 1104
2:2221 521 1213 1665 2230 5959 453 17
3:1090 3660 135 1398 2914 4820 2240 240
0:7790 6297 5926 937 571 6862 731 668
0:14607 4179 16045 12244 15113 8531 6359 10681
0:14607 3981 7545 6294 6393 10681 2914 11216
1:2240 1104 1192 1203 1665 1194 2219 1974
1:2221 1203 1213 2224 2225 2227 2240 453
0:4516 9491 8410 7169 11248 7810 12464 10170
0:239 3638 135 281 3502 2077 2798 2983
0:3981 9103 14177 7545 9966 7170 8504 10605
0:16045 16318 4179 14607 1190 845 16666 15358
0:1090 4689 1203 1184 2240 666 1900 9392
0:4808 5690 2920 5809 5807 2711 5738 1485
0:42 276 1200 477 6850 8906 62 43
1:1590 107 1538 15856 42 14504 43 5815
2:13863 14715 13410 15531 14276 14502 15263 13911
1:1398 1538 11236 1350 709 3616 12526 5546
0:11538 6729 16045 465 5108 1190 2208 9914
1:917 7672 3236 1928 2472 1903 11567 5690
0:28 1200 477 14 11567 23 746 15783
3:1213 921 2549 10555 6075 8490 2221 2008
2:1987 230 504 5772 172 378 509 1888
0:2715 5690 4808 3699 5738 3016 2653 3236
0:14607 917 755 7672 3981 2712 12571 369
1:888 1948 1919 701 2434 1454 211 1929
0:4069 988 3582 2235 4479 6218 989 1483
1:1005 5161 520 7049 1891 12082 5814 1565
0:453 17 2216 3414 5267 921 3808 2221
0:2712 917 9977 9026 4808 369 12571 13534
1:4069 988 6218 7790 6862 5662 5721 3064
0:13786 13773 10539 13663 4130 13778 13770 13718
0:1408 3291 10907 1409 7192 1062 571 6677
0:977 1203 2235 2596 1181 1009 3775 1665
0:13786 13773 10539 4130 13663 13778 13770 13718
1:3981 9103 7545 7170 755 2489 8504 2462
0:628 9790 807 12330 5175 534 5772 701
0:767 1673 4649 250 761 1313 845 2240
2:3981 615 2350 12571 6347 447 483 2472
4:971 5400 954 4001 4137 972 4579 2902
0:14607 16045 12244 4179 15113 8531 10681 6359
0:7810 4516 9491 10170 8410 10671 7169 5223
2:2914 2445 135 3660 3981 3569 5690 4780
0:1408 1409 10907 571 568 14834 6177 1175
1:10978 11285 8546 13284 11286 11549 2393 4369
2:5977 4620 6416 3591 5919 4968 1712 6572
0:1673 3591 767 501 2944 5944 3191 4805
0:14715 16084 14607 13863 15983 16045 16907 16386
0:971 2589 954 2593 4137 953 5400 1937
2:226 335 3981 447 76 655 483 615
3:628 807 9790 12330 2446 655 6437 3721
2:16045 14629 14559 11567 14607 16472 15082 13279
0:335 5690 3981 4367 8158 4808 615 3096
0:28 477 400 1200 226 628 755 14
1:16045 3944 12453 4137 971 3752 4001 972
1:520 2240 1203 2221 5814 1110 7790 1104
0:7790 14035 13912 6297 6862 6653 3064 4604
4:28 1928 917 746 1401 23 3981 14
1:28 477 14 1200 27 15 11567 2
0:16045 11538 11236 11593 12115 14607 4179 6729
0:5752 989 2167 1700 3586 1192 4640 3762
1:7545 3981 9103 9966 14177 10605 12213 11586
0:2240 1203 1192 1104 1213 2221 1219 2226
0:11571 6375 5437 1797 14607 15815 6116 15041
4:28 27 477 14 2411 1200 1203 483
1:2221 11571 14657 16084 11701 15041 13911 13863
1:9103 3981 7545 9966 10605 7922 14177 9164
2:1461 4444 11567 4431 2261 4733 4432 4440
0:4808 12571 2712 7786 1903 1928 2389 2053
2:1673 3591 5944 2944 4805 3191 501 767
0:281 655 2798 814 3638 6971 430 267
0:17 226 2216 453 5267 3414 3808 521
6:14782 767 10632 16475 13301 3088 13410 15865
0:1673 767 250 2944 5467 684 501 2194
2:767 3802 13410 4329 1673 4310 2944 14782
2:1090 755 709 1350 549 1398 132 773
0:335 5690 1259 2292 2018 3981 1401 4983
2:888 1903 1919 1948 2462 701 1834 1477
1:1137 2159 701 888 2164 1937 1141 1919
0:937 5570 7790 14 1200 633 1062 644
3:4130 13786 10539 13773 13663 13778 13770 11100
0:10907 13912 13247 14035 14834 4604 13442 8464
4:830 740 2691 11939 8707 1115 829 838
0:1500 8906 62 1568 14504 6422 1590 10469
2:28 5690 3699 2018 4808 5738 1928 1395
2:14607 4179 7049 16045 12244 5161 15815 5270
0:14 27 1062 7192 477 28 6677 1069
1:1761 2691 10071 8931 28 12343 1828 16318
0:1005 7049 5161 1634 12082 5270 2371 772
1:2240 1213 1665 1203 1181 1891 944 2221
0:921 1203 6231 1104 6314 1090 5267 453
0:3981 615 7545 9103 5034 2350 6347 9164
0:247 521 4689 3414 1898 1009 1181 4946
0:628 807 2446 9790 12330 6437 655 5298
0:16084 11571 15041 16105 11701 11577 14657 15253
2:14 28 1200 400 746 477 1955 27
1:16084 16386 14544 13802 11701 7049 11163 15041
0:28 477 14 27 1200 2411 22 483
0:1987 504 230 5772 378 172 1888 509
0:655 628 2446 2087 807 281 6437 2798
1:1395 2914 1401 2445 2900 9597 5690 9977
1:5211 2462 2489 1283 8955 4281 2216 6091
0:8394 4467 239 483 3981 11158 8679 10267
0:971 954 2589 5400 953 4137 2902 2593
0:1937 4137 971 888 4001 3944 2878 5400
0:2596 1009 1181 4689 2166 1665 247 9392
2:830 740 1115 2691 8707 838 828 829
3:6359 6204 16045 14607 1538 16721 1865 9579
1:1090 921 453 6231 521 1213 2221 1181
